"";"GDP";"CPI";"WIBOR";"REER"
"79";0,00605824843180141;-0,000302658080950667;-0,00449063793976828;-0,0112831585866101
"80";0,00345277017841228;-0,00122628648969871;-0,00677202894949986;-0,0130130962171851
"81";0,00424600629084079;0,000666931549382872;0,139119459955272;0,00570137111268826
"82";0,0416144636010168;0,00339266172814531;0,151454254649331;0,0416134386827596
"83";-0,0559164852913516;0,00331568016966265;0,0630244940879573;0,0210162420798575
"84";0,00318153504393946;0,00339389590609285;-0,207665904090752;0,0168956871439005
"85";-0,00465972456624741;-0,00228004954185784;0,0454546997450957;0,0256544728069807
"86";0,0253773473769761;-0,00223519580797604;0,023541303287516;-0,0216950918457997
"87";0,013920348848539;0,00227657482558089;-0,0759932328016767;-0,0132704304518377
"88";0,0107024191392179;0,00187946218421933;0,176186794092877;-0,0135049646257741
"89";-0,017834632242323;0,00595653948220497;0,0524206547831326;0,0343235366174839
"90";-0,00358373685770114;-0,00699089739774395;-0,0439186226716235;0,00914111706906733
"91";0,00497904123749513;0,00423542555026757;0,0482746759664698;0,00601734878899589
"92";-0,0105676987520367;0,000684605778802919;0,0898599469533132;-0,0112952896384611
"93";-0,00836074409262087;-0,000328427068176703;-0,00787118224094564;0,0225070929827881
"94";0,0217369348791763;-0,00204821411421299;-0,00732886015224494;0,00864134688135793
"95";-0,0224555220984787;-0,00118336219065912;0,0939393831762374;0,0182511172596526
"96";-0,0177995539930298;0,000575305343257329;0,00627930374740826;0,0169930952535979
"97";0,00398278462597044;0,00290232509353653;-0,0345212970659681;0,0195661003450668
"98";0,000545521911424525;0,00147862051705453;-0,0515754103989913;0,0226345427651097
"99";-0,00466335032433853;0,00467598323978058;-0,0519668902968176;0,0246887343798787
"100";-0,0206131991635123;-0,00704798317785407;-0,0483204863285587;0,0124708543289024
"101";-7,59673988701443e-05;0,000834442403987637;-0,121249784509246;-0,0686561069699099
"102";0,00464656736346496;-0,00395614090052167;0,129759886960206;-0,0438248837489955
"103";-0,0290504836545195;-0,00270603701190727;-0,0310100203183447;0,00765348438704819
"104";-0,00501015829548554;-0,000486050310944865;0,0939728383259577;0,0314522644990581
"105";-0,00520350635617557;0,000392996382738312;-0,0770493016267143;0,0237869287918651
"106";-0,00374214875982182;0,000751442027596645;-0,283277783201402;0,00837628797237175
"107";-0,00201619686462597;-0,0039340021170542;0,0450714613181744;-0,00828554991398481
"108";0,000200645562557267;-0,000988097119986;-0,118295232897618;-0,0179534979510692
"109";0,0130382130809137;-0,00305643341436537;0,0112113797354277;0,0060237379948391
"110";-0,0534583155689076;-0,000293919494099783;-0,00264917905798309;0,00871696720423878
"111";-0,0238791500484211;-0,00486107037554252;-0,118117556147578;-0,0295263071748527
"112";0,0520928550266483;-0,00267082395319346;0,119986851568991;-0,0303696394244368
"113";0,00780357783420738;-0,000776258030391455;-0,0920817092074865;-0,0559276345593525
